OBJECTID,FID_tl_2017_48_tract,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_FEMA_Floodplains_NFHL_2015,DFIRM_ID,FLD_AR_ID,FLD_ZONE,ZONE_SUBTY,FloodYear,Year/totalarea,SFHA_TF,SOURCE_CIT,Shape_Length,Shape_Area,SummarizedAreaforSameName
3054,467,48,201,340100,48201340100,3401,Census Tract 3401,G5020,S,8422613,24900,29.5940423,-95.1839995,10308,48201C,48201C_3147,AE,FLOODWAY,100,,T,48201C_STUDY1,0.063400852,1.09E-05,
3055,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.165376704,7.83E-05,
3056,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,9027,48201C,48201C_10944,AE,,100,,T,48201C_STUDY3,0.009254424,3.93E-06,
3057,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,9582,48201C,48201C_10979,AE,,100,,T,48201C_STUDY3,0.040465736,7.90E-06,
3058,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,11920,48201C,48201C_10983,AE,,100,,T,48201C_STUDY3,0.003980725,3.86E-07,
3059,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,12443,48201C,48201C_10938,AE,,100,,T,48201C_STUDY3,0.004093338,3.55E-07,
3060,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,24291,48201C,48201C_10525,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.003120528,1.50E-07,
3061,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,24293,48201C,48201C_10527,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.248676087,0.000384162,
3062,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,24919,48201C,48201C_11301,AE,FLOODWAY,100,,T,48201C_STUDY3,0.007314653,1.34E-06,
3063,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,25087,48201C,48201C_10228,A,,100,,T,48201C_STUDY3,0.041016752,3.04E-05,
3064,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,25363,48201C,48201C_10237,AE,FLOODWAY,100,,T,48201C_STUDY3,0.003391156,2.92E-07,
3065,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,25702,48201C,48201C_10618,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.013719522,4.46E-06,
3066,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,25733,48201C,48201C_11207,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY3,0.00053439,2.73E-09,
3067,468,48,201,521700,48201521700,5217,Census Tract 5217,G5020,S,5491208,839,29.8538289,-95.5249231,26218,48201C,48201C_10426,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.007386885,1.03E-06,
3068,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.207106796,0.000515762,
3069,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,9580,48201C,48201C_10978,AE,,100,,T,48201C_STUDY3,0.067841874,4.83E-05,
3070,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,10092,48201C,48201C_10495,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.005043489,8.63E-07,
3071,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,10285,48201C,48201C_10498,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000788922,1.11E-08,
3072,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,10287,48201C,48201C_10500,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.01306539,1.26E-06,
3073,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,10288,48201C,48201C_10501,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.002039792,9.27E-08,
3074,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,11666,48201C,48201C_10386,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.00081743,2.34E-08,
3075,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,11759,48201C,48201C_8007,A,,100,,T,48201C_STUDY1,0.021908627,6.92E-06,
3076,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,11917,48201C,48201C_10981,AE,,100,,T,48201C_STUDY3,0.011814293,4.85E-06,
3077,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,11922,48201C,48201C_10980,AE,,100,,T,48201C_STUDY3,0.012012261,3.51E-06,
3078,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,12046,48201C,48201C_10382,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000602021,9.75E-09,
3079,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,12090,48201C,48201C_10354,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.001280815,3.04E-08,
3080,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,12316,48201C,48201C_10918,AE,,100,,T,48201C_STUDY3,0.006354733,2.44E-06,
3081,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,12433,48201C,48201C_10377,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.001171756,1.76E-08,
3082,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,12548,48201C,48201C_10942,AE,,100,,T,48201C_STUDY3,0.015751131,2.27E-06,
3083,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24293,48201C,48201C_10527,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.016527559,6.79E-07,
3084,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24595,48201C,48201C_10970,AE,,100,,T,48201C_STUDY3,0.000508753,1.38E-08,
3085,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24639,48201C,48201C_10366,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.007767168,4.67E-07,
3086,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24815,48201C,48201C_10968,AE,,100,,T,48201C_STUDY3,0.002142486,1.45E-07,
3087,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24816,48201C,48201C_10969,AE,,100,,T,48201C_STUDY3,0.00076716,8.68E-09,
3088,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24835,48201C,48201C_10512,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.040292804,1.11E-05,
3089,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24836,48201C,48201C_10513,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.001058852,1.76E-08,
3090,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24838,48201C,48201C_10515,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000690891,9.76E-09,
3091,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24840,48201C,48201C_10504,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.005438973,9.49E-07,
3092,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,24919,48201C,48201C_11301,AE,FLOODWAY,100,,T,48201C_STUDY3,0.004065665,7.97E-07,
3093,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25034,48201C,48201C_10508,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.077379545,4.72E-05,
3094,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25086,48201C,48201C_10227,AO,,100,,T,48201C_STUDY3,0.017960174,1.13E-05,
3095,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25103,48201C,48201C_10973,AE,,100,,T,48201C_STUDY3,0.00070292,1.19E-08,
3096,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25104,48201C,48201C_10974,AE,,100,,T,48201C_STUDY3,0.003872427,1.05E-07,
3097,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25280,48201C,48201C_10507,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.009845143,1.73E-06,
3098,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25349,48201C,48201C_10367,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000653107,9.77E-09,
3099,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25354,48201C,48201C_10370,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000515403,7.80E-09,
3100,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25363,48201C,48201C_10237,AE,FLOODWAY,100,,T,48201C_STUDY3,0.022229726,8.99E-06,
3101,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,25581,48201C,48201C_10411,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.003811434,2.77E-07,
3102,469,48,201,521800,48201521800,5218,Census Tract 5218,G5020,S,7031472,147908,29.8526013,-95.5497025,26350,48201C,48201C_10372,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000690222,7.80E-09,
3103,470,48,201,521900,48201521900,5219,Census Tract 5219,G5020,S,3812803,8680,29.8211369,-95.5533755,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.075729141,0.000346826,
3104,470,48,201,521900,48201521900,5219,Census Tract 5219,G5020,S,3812803,8680,29.8211369,-95.5533755,12316,48201C,48201C_10918,AE,,100,,T,48201C_STUDY3,0.002835091,2.07E-07,
3105,470,48,201,521900,48201521900,5219,Census Tract 5219,G5020,S,3812803,8680,29.8211369,-95.5533755,25153,48201C,48201C_10229,AO,,100,,T,48201C_STUDY3,0.017015594,9.63E-06,
3106,471,48,201,522100,48201522100,5221,Census Tract 5221,G5020,S,2305141,0,29.816512,-95.5352107,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.061240715,0.000215131,
3107,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.09692391,0.000168213,
3108,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,10164,48201C,48201C_10319,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.052652893,1.49E-05,
3109,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,12271,48201C,48201C_10280,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.015300047,2.39E-06,
3110,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,12272,48201C,48201C_10281,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.020818002,1.09E-05,
3111,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,24919,48201C,48201C_11301,AE,FLOODWAY,100,,T,48201C_STUDY3,0.025408147,1.22E-05,
3112,472,48,201,530100,48201530100,5301,Census Tract 5301,G5020,S,2596307,10238,29.8118287,-95.4524673,25821,48201C,48201C_10891,AE,,100,,T,48201C_STUDY3,0.076031849,3.47E-05,
3113,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.071169368,3.69E-05,
3114,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,8949,48201C,48201C_2950,AE,,100,,T,48201C_STUDY1,0.003366876,4.03E-07,
3115,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,12432,48201C,48201C_10376,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.131695067,5.73E-05,
3116,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,12450,48201C,48201C_10936,AE,,100,,T,48201C_STUDY3,0.120959545,6.27E-05,
3117,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,24919,48201C,48201C_11301,AE,FLOODWAY,100,,T,48201C_STUDY3,0.016229182,1.04E-05,
3118,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25160,48201C,48201C_10290,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.000695207,1.22E-08,
3119,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25163,48201C,48201C_10284,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000629342,9.93E-09,
3120,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25165,48201C,48201C_10286,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.01243848,1.96E-06,
3121,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25166,48201C,48201C_10287,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.003912568,5.63E-07,
3122,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25352,48201C,48201C_10304,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY3,0.004026819,2.49E-07,
3123,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,25753,48201C,48201C_10881,AE,,100,,T,48201C_STUDY3,0.000614595,1.64E-08,
3124,473,48,201,530300,48201530300,5303,Census Tract 5303,G5020,S,1836308,0,29.8175261,-95.3887898,26369,48201C,48201C_10299,AE,,100,,T,48201C_STUDY1,0.008412083,8.58E-07,
3125,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,5511,48201C,48201C_1079,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002412407,2.41E-08,
3126,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,5855,48201C,48201C_285,AE,,100,,T,48201C_STUDY1,0.002900258,4.03E-07,
3127,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,5944,48201C,48201C_1134,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001694121,1.93E-08,
3128,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,6033,48201C,48201C_712,A,,100,,T,48201C_STUDY1,0.015653191,2.14E-06,
3129,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,6250,48201C,48201C_661,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001253726,6.05E-08,
3130,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,6552,48201C,48201C_572,AE,,100,,T,48201C_STUDY1,0.00099883,9.00E-09,
3131,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,6787,48201C,48201C_807,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.045674014,7.93E-05,
3132,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,7122,48201C,48201C_547,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00440185,5.17E-08,
3133,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,7189,48201C,48201C_991,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00208021,2.93E-08,
3134,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,7533,48201C,48201C_10263,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.106490688,0.000331182,
3135,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,7659,48201C,48201C_141,AE,FLOODWAY,100,,T,48201C_STUDY1,0.05292793,1.08E-05,
3136,476,48,201,454900,48201454900,4549,Census Tract 4549,G5020,S,4640110,0,29.7502211,-95.7384318,7752,48201C,48201C_428,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002601397,2.90E-08,
