STATE,COUNTY,FIPS,TRACT,population,AVGCONCMAJ,AVGCONCAR,AVGCONCON,AVGCONCNON,AVGCONCBK,AVGCONCSEC,AVGCONCTOT,AVGEXPMAJ,AVGEXPAR,AVGEXPON,AVGEXPNON,AVGEXPBK,AVGEXPSEC,AVGEXPTOT,AVGRSKMAJ,AVGRSKAR,AVGRSKON,AVGRSKNON,AVGRSKBK,AVGRSKSEC,AVGRSKTOT,RESPTOT,NEURTOT,LIVRTOT,DEVTOT,RPROTOT,KIDNTOT,OCULTOT,ENDOTOT,HEMATOT,IMMUTOT,SKELTOT,SPLETOT,THYRTOT,WHOLTOT,Chemical.Name
TX,Harris,48201,48201551200,6122,0.016293019,7.94E-05,0.011120215,0.012217262,0.025066736,0,0.064776628,0.019524707,6.43E-05,0.016349037,0.010877992,0.01879136,0,0.065607386,5.86E-07,1.93E-09,4.90E-07,3.26E-07,5.64E-07,0,1.97E-06,0,0,0,0,0.032803693,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551200,6122,0.002746583,0.063064981,0,0,0,0,0.065811564,0.002748382,0.040424899,0,0,0,0,0.043173281,0,0,0,0,0,0,0,0,0.014391094,0,0,0,0,0,0,0,0,0,0,0.014391094,0,CYANIDE
TX,Harris,48201,48201551200,6122,0,0,0.330463645,0.535814047,0,0,0.866277692,0,0,0.267888737,0.268361542,0,0,0.536250279,0,0,0,0,0,0,0,0.107250056,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551200,6122,0.047505148,0.911502011,0.238357426,0.170457666,0.376696883,0,1.744519135,0.041727367,0.722518938,0.281608867,0.142730188,0.298595756,0,1.487181116,0,0,0,0,0,0,0,0,0.000297436,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551300,3251,0.002401458,0.020175308,0.026911532,0.042653456,0,1.9505,2.042641755,0.002124546,0.017252881,0.029919857,0.03993147,0,1.534833014,1.624061768,4.67E-09,3.80E-08,6.58E-08,8.78E-08,0,3.38E-06,3.57E-06,0.180451308,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551300,3251,0.044540573,0.176005211,0.08871541,0.092458952,0.606741999,0,1.008462145,0.039783537,0.16886567,0.103000989,0.08796933,0.459229368,0,0.858848893,3.10E-07,1.32E-06,8.03E-07,6.86E-07,3.58E-06,0,6.70E-06,0,0,0,0,0,0,0,0,0,0.028628296,0,0,0,0,BENZENE
TX,Harris,48201,48201551300,3251,0.017003247,5.40E-05,0.012833688,0.012539107,0.025066736,0,0.067496739,0.026028465,6.01E-05,0.018824236,0.013894126,0.018907374,0,0.077714274,7.81E-07,1.80E-09,5.65E-07,4.17E-07,5.67E-07,0,2.33E-06,0,0,0,0,0.038857137,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551300,3251,0.00269834,0.049484791,0,0,0,0,0.052183131,0.002709444,0.032091498,0,0,0,0,0.034800942,0,0,0,0,0,0,0,0,0.011600314,0,0,0,0,0,0,0,0,0,0,0.011600314,0,CYANIDE
TX,Harris,48201,48201551300,3251,0,0,0.381302081,0.517018453,0,0,0.898320533,0,0,0.306071102,0.258832835,0,0,0.564903937,0,0,0,0,0,0,0,0.112980787,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551300,3251,0.052168423,0.729854111,0.274876937,0.175528596,0.376696883,0,1.60912495,0.050107222,0.618860162,0.319690408,0.16688057,0.31940999,0,1.474948353,0,0,0,0,0,0,0,0,0.00029499,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551400,3984,0.002311504,0.020520029,0.023680024,0.03958672,0,1.91333,1.999428277,0.001942189,0.017209117,0.026473005,0.033438465,0,1.458478543,1.53754132,4.27E-09,3.79E-08,5.82E-08,7.36E-08,0,3.21E-06,3.38E-06,0.170837924,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551400,3984,0.040907277,0.174281171,0.078393802,0.089139561,0.606741999,0,0.98946381,0.034045381,0.149514899,0.097079914,0.076415731,0.456352646,0,0.813408571,2.66E-07,1.17E-06,7.57E-07,5.96E-07,3.56E-06,0,6.34E-06,0,0,0,0,0,0,0,0,0,0.027113619,0,0,0,0,BENZENE
TX,Harris,48201,48201551400,3984,0.014905448,6.64E-05,0.010487581,0.011243218,0.025066736,0,0.061769414,0.013831796,5.54E-05,0.017968703,0.009878629,0.018327306,0,0.060061796,4.15E-07,1.66E-09,5.39E-07,2.96E-07,5.50E-07,0,1.80E-06,0,0,0,0,0.030030898,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551400,3984,0.002631847,0.051734646,0,0,0,0,0.054366493,0.002618784,0.033167074,0,0,0,0,0.035785859,0,0,0,0,0,0,0,0,0.01192862,0,0,0,0,0,0,0,0,0,0,0.01192862,0,CYANIDE
TX,Harris,48201,48201551400,3984,0,0,0.337046028,0.473712475,0,0,0.810758503,0,0,0.26120222,0.238802411,0,0,0.500004631,0,0,0,0,0,0,0,0.100000926,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551400,3984,0.046574945,0.685861942,0.242403157,0.17034737,0.376696883,0,1.521884298,0.03821548,0.558859526,0.288197978,0.141393608,0.306943174,0,1.333609767,0,0,0,0,0,0,0,0,0.000266722,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551500,3230,0.001966396,0.018388914,0.029669789,0.038418919,0,1.91333,2.001774018,0.001788434,0.015837901,0.03518909,0.035932682,0,1.448410151,1.537158258,3.93E-09,3.48E-08,7.74E-08,7.91E-08,0,3.19E-06,3.38E-06,0.170795362,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551500,3230,0.030597738,0.152440606,0.096843673,0.088652114,0.606741999,0,0.97527613,0.027495401,0.146004884,0.130200839,0.092938144,0.452822124,0,0.849461392,2.14E-07,1.14E-06,1.02E-06,7.25E-07,3.53E-06,0,6.63E-06,0,0,0,0,0,0,0,0,0,0.02831538,0,0,0,0,BENZENE
TX,Harris,48201,48201551500,3230,0.011983003,5.98E-05,0.012991126,0.011098329,0.025066736,0,0.061198965,0.013575242,5.21E-05,0.021982338,0.013758654,0.01773875,0,0.06710707,4.07E-07,1.56E-09,6.59E-07,4.13E-07,5.32E-07,0,2.01E-06,0,0,0,0,0.033553535,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551500,3230,0.001039202,0.040074432,0,0,0,0,0.041113634,0.0011488,0.026769763,0,0,0,0,0.027918563,0,0,0,0,0,0,0,0,0.009306188,0,0,0,0,0,0,0,0,0,0,0.009306188,0,CYANIDE
TX,Harris,48201,48201551500,3230,0,0,0.41703119,0.461648528,0,0,0.878679718,0,0,0.335086018,0.23302909,0,0,0.568115108,0,0,0,0,0,0,0,0.113623022,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551500,3230,0.046390239,0.61610191,0.29994834,0.170015868,0.376696883,0,1.50915324,0.043547059,0.557823686,0.400885961,0.179307375,0.341064425,0,1.522628507,0,0,0,0,0,0,0,0,0.000304526,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551600,7191,0.001880844,0.01848891,0.03053587,0.060298035,0,1.89516,2.006363659,0.00162901,0.015742968,0.034801459,0.0540559,0,1.472765534,1.578994872,3.58E-09,3.46E-08,7.66E-08,1.19E-07,0,3.24E-06,3.47E-06,0.175443875,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551600,7191,0.029529074,0.150374782,0.099616091,0.097742634,0.606741999,0,0.984004579,0.024311845,0.130710387,0.122325824,0.095421487,0.455045045,0,0.827814589,1.90E-07,1.02E-06,9.54E-07,7.44E-07,3.55E-06,0,6.46E-06,0,0,0,0,0,0,0,0,0,0.02759382,0,0,0,0,BENZENE
TX,Harris,48201,48201551600,7191,0.011015528,3.37E-05,0.012813709,0.011264266,0.025066736,0,0.060193915,0.010896039,2.95E-05,0.019188595,0.013210365,0.018174508,0,0.061499031,3.27E-07,8.86E-10,5.76E-07,3.96E-07,5.45E-07,0,1.84E-06,0,0,0,0,0.030749516,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551600,7191,0.001100443,0.042714542,0,0,0,0,0.043814985,0.001021979,0.028592533,0,0,0,0,0.029614512,0,0,0,0,0,0,0,0,0.009871504,0,0,0,0,0,0,0,0,0,0,0.009871504,0,CYANIDE
TX,Harris,48201,48201551600,7191,0,0,0.426532107,0.809167836,0,0,1.235699943,0,0,0.348485661,0.406737691,0,0,0.755223352,0,0,0,0,0,0,0,0.15104467,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551600,7191,0.043004464,0.756754934,0.3089455,0.177610645,0.376696883,0,1.663012426,0.03508861,0.624435523,0.373710826,0.173184169,0.31083103,0,1.517250159,0,0,0,0,0,0,0,0,0.00030345,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551700,18550,0.001863678,0.0186456,0.028915193,0.063548694,0,1.89516,2.008133165,0.00168508,0.015977385,0.034188295,0.058162269,0,1.484519164,1.594532194,3.71E-09,3.52E-08,7.52E-08,1.28E-07,0,3.27E-06,3.51E-06,0.177170244,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551700,18550,0.02990858,0.142180598,0.095528308,0.099140486,0.606741999,0,0.973499971,0.027449094,0.132579322,0.125619712,0.107215212,0.477797298,0,0.870660638,2.14E-07,1.03E-06,9.80E-07,8.36E-07,3.73E-06,0,6.79E-06,0,0,0,0,0,0,0,0,0,0.029022021,0,0,0,0,BENZENE
TX,Harris,48201,48201551700,18550,0.011102036,3.93E-05,0.012251842,0.011323293,0.025066736,0,0.059783191,0.014142148,3.86E-05,0.020242733,0.015961547,0.01935445,0,0.069739449,4.24E-07,1.16E-09,6.07E-07,4.79E-07,5.81E-07,0,2.09E-06,0,0,0,0,0.034869725,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551700,18550,0.001600206,0.04254494,0,0,0,0,0.044145146,0.001613998,0.028610682,0,0,0,0,0.03022468,0,0,0,0,0,0,0,0,0.010074893,0,0,0,0,0,0,0,0,0,0,0.010074893,0,CYANIDE
TX,Harris,48201,48201551700,18550,0,0,0.412731055,0.86342788,0,0,1.276158935,0,0,0.334587752,0.429155091,0,0,0.763742844,0,0,0,0,0,0,0,0.152748569,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551700,18550,0.044540433,0.694799006,0.296408975,0.1786749,0.376696883,0,1.591120198,0.042595324,0.62394975,0.38461824,0.194271524,0.338284776,0,1.583719614,0,0,0,0,0,0,0,0,0.000316744,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551800,4823,0.001892204,0.019864687,0.055414645,0.045730656,0,1.89516,2.018062192,0.001632581,0.016806563,0.063230323,0.041544189,0,1.450682955,1.57389661,3.59E-09,3.70E-08,1.39E-07,9.14E-08,0,3.19E-06,3.46E-06,0.174877401,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551800,4823,0.032172745,0.15268496,0.184912044,0.092278028,0.606741999,0,1.068789776,0.0278513,0.135554804,0.22588598,0.093316489,0.455437326,0,0.938045899,2.17E-07,1.06E-06,1.76E-06,7.28E-07,3.55E-06,0,7.32E-06,0,0,0,0,0,0,0,0,0,0.031268197,0,0,0,0,BENZENE
TX,Harris,48201,48201551800,4823,0.012456834,3.39E-05,0.023656619,0.010852211,0.025066736,0,0.072066334,0.014518399,3.35E-05,0.032683347,0.013803583,0.018395216,0,0.079434023,4.36E-07,1.00E-09,9.81E-07,4.14E-07,5.52E-07,0,2.38E-06,0,0,0,0,0.039717011,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551800,4823,0.00219099,0.044125856,0,0,0,0,0.046316846,0.002181875,0.028891041,0,0,0,0,0.031072916,0,0,0,0,0,0,0,0,0.010357639,0,0,0,0,0,0,0,0,0,0,0.010357639,0,CYANIDE
TX,Harris,48201,48201551800,4823,0,0,0.822140818,0.580894321,0,0,1.403035139,0,0,0.593978187,0.290377067,0,0,0.884355254,0,0,0,0,0,0,0,0.176871051,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551800,4823,0.05188568,0.645377338,0.575827586,0.173455152,0.376696883,0,1.82324264,0.046496189,0.569381605,0.696623489,0.176601035,0.332339337,0,1.821441656,0,0,0,0,0,0,0,0,0.000364288,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201551900,4278,0.001705317,0.01871391,0.030967289,0.062712263,0,1.89516,2.009258779,0.001557955,0.016178847,0.034579972,0.059544589,0,1.456737856,1.56859922,3.43E-09,3.56E-08,7.61E-08,1.31E-07,0,3.20E-06,3.45E-06,0.174288802,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201551900,4278,0.025054108,0.140931723,0.103114672,0.099028654,0.606741999,0,0.974871156,0.022385579,0.130443711,0.121561542,0.109534822,0.449553122,0,0.833478777,1.75E-07,1.02E-06,9.48E-07,8.54E-07,3.51E-06,0,6.50E-06,0,0,0,0,0,0,0,0,0,0.027782626,0,0,0,0,BENZENE
TX,Harris,48201,48201551900,4278,0.009867446,3.57E-05,0.013198396,0.011328236,0.025066736,0,0.059496482,0.013097777,3.62E-05,0.018633466,0.017160592,0.018134893,0,0.067062904,3.93E-07,1.09E-09,5.59E-07,5.15E-07,5.44E-07,0,2.01E-06,0,0,0,0,0.033531452,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201551900,4278,0.000398568,0.04115461,0,0,0,0,0.041553178,0.000399013,0.027862107,0,0,0,0,0.028261121,0,0,0,0,0,0,0,0,0.009420374,0,0,0,0,0,0,0,0,0,0,0.009420374,0,CYANIDE
TX,Harris,48201,48201551900,4278,0,0,0.449231552,0.849388095,0,0,1.298619647,0,0,0.324597692,0.427383504,0,0,0.751981196,0,0,0,0,0,0,0,0.150396239,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201551900,4278,0.048859124,0.721823303,0.320282649,0.179007472,0.376696883,0,1.646669432,0.043563752,0.610357481,0.37732417,0.200810603,0.318526376,0,1.550582381,0,0,0,0,0,0,0,0,0.000310116,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552000,7190,0.001585037,0.018285128,0.025810564,0.0591743,0,1.89516,2.00001503,0.001432688,0.015740926,0.029711417,0.055253542,0,1.447121249,1.549259822,3.15E-09,3.46E-08,6.54E-08,1.22E-07,0,3.18E-06,3.41E-06,0.17213998,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552000,7190,0.023793492,0.137480915,0.08614025,0.097349334,0.606741999,0,0.95150599,0.021312851,0.125293742,0.110507077,0.108637277,0.452429844,0,0.818180791,1.66E-07,9.77E-07,8.62E-07,8.47E-07,3.53E-06,0,6.38E-06,0,0,0,0,0,0,0,0,0,0.027272693,0,0,0,0,BENZENE
TX,Harris,48201,48201552000,7190,0.008309444,4.40E-05,0.011026306,0.011280321,0.025066736,0,0.055726765,0.009343752,4.18E-05,0.01877446,0.016875401,0.017936822,0,0.062972223,2.80E-07,1.25E-09,5.63E-07,5.06E-07,5.38E-07,0,1.89E-06,0,0,0,0,0.031486112,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552000,7190,0.000394029,0.040124135,0,0,0,0,0.040518164,0.000393214,0.02687617,0,0,0,0,0.027269383,0,0,0,0,0,0,0,0,0.009089794,0,0,0,0,0,0,0,0,0,0,0.009089794,0,CYANIDE
TX,Harris,48201,48201552000,7190,0,0,0.374434085,0.787339987,0,0,1.161774072,0,0,0.305131066,0.392023631,0,0,0.697154697,0,0,0,0,0,0,0,0.139430939,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552000,7190,0.037334055,0.608975418,0.266931551,0.177517083,0.376696883,0,1.467454989,0.035809812,0.535482283,0.337702733,0.198515109,0.331235878,0,1.438745815,0,0,0,0,0,0,0,0,0.000287749,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552100,11373,0.001230782,0.016618444,0.040669486,0.047930512,0,1.89516,2.001609224,0.001186698,0.014385329,0.046589909,0.047309267,0,1.446408908,1.55588011,2.61E-09,3.16E-08,1.02E-07,1.04E-07,0,3.18E-06,3.42E-06,0.172875568,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552100,11373,0.020431574,0.133991207,0.13676558,0.092224303,0.606741999,0,0.990154663,0.020204275,0.12674758,0.167752844,0.104541416,0.451906804,0,0.871152918,1.58E-07,9.89E-07,1.31E-06,8.15E-07,3.52E-06,0,6.79E-06,0,0,0,0,0,0,0,0,0,0.029038431,0,0,0,0,BENZENE
TX,Harris,48201,48201552100,11373,0.007246056,5.51E-05,0.017471257,0.011891281,0.025066736,0,0.061730463,0.010507996,4.95E-05,0.024098612,0.018223214,0.018174508,0,0.071053811,3.15E-07,1.48E-09,7.23E-07,5.47E-07,5.45E-07,0,2.13E-06,0,0,0,0,0.035526905,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552100,11373,0.000287765,0.0387235,0,0,0,0,0.039011265,0.00029312,0.025803803,0,0,0,0,0.026096923,0,0,0,0,0,0,0,0,0.008698974,0,0,0,0,0,0,0,0,0,0,0.008698974,0,CYANIDE
TX,Harris,48201,48201552100,11373,0,0,0.606307849,0.540468183,0,0,1.146776032,0,0,0.423229439,0.27232786,0,0,0.6955573,0,0,0,0,0,0,0,0.13911146,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552100,11373,0.029110581,0.618057873,0.425395603,0.172780042,0.376696883,0,1.622040982,0.029300495,0.556079924,0.517586717,0.195624733,0.338922266,0,1.637514135,0,0,0,0,0,0,0,0,0.000327503,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552200,4390,0.000890948,0.015571533,0.027005119,0.053693871,0,1.85166,1.948821472,0.00091465,0.013797218,0.030139482,0.06704555,0,1.426085013,1.537981913,2.01E-09,3.04E-08,6.63E-08,1.48E-07,0,3.14E-06,3.38E-06,0.170886879,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552200,4390,0.016614596,0.129960082,0.090813218,0.096485839,0.606741999,0,0.940615734,0.021550935,0.123543117,0.106099917,0.109847322,0.46328293,0,0.824324221,1.68E-07,9.64E-07,8.28E-07,8.57E-07,3.61E-06,0,6.43E-06,0,0,0,0,0,0,0,0,0,0.027477474,0,0,0,0,BENZENE
TX,Harris,48201,48201552200,4390,0.004456232,6.04E-05,0.008830747,0.012327321,0.025066736,0,0.050741439,0.009053787,5.00E-05,0.011267462,0.020657774,0.018958306,0,0.059987327,2.72E-07,1.50E-09,3.38E-07,6.20E-07,5.69E-07,0,1.80E-06,0,0,0,0,0.029993663,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552200,4390,0.000192104,0.037683059,0,0,0,0,0.037875163,0.000217564,0.025037665,0,0,0,0,0.02525523,0,0,0,0,0,0,0,0,0.00841841,0,0,0,0,0,0,0,0,0,0,0.00841841,0,CYANIDE
TX,Harris,48201,48201552200,4390,0,0,0.400289929,0.362329839,0,0,0.762619768,0,0,0.281523708,0.184047455,0,0,0.465571163,0,0,0,0,0,0,0,0.093114233,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552200,4390,0.023596574,0.565604895,0.281479236,0.178239773,0.376696883,0,1.425617361,0.028942385,0.525676851,0.327982987,0.193756302,0.350104522,0,1.426463048,0,0,0,0,0,0,0,0,0.000285293,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552300,8129,0.001243144,0.016267687,0.020420497,0.036814454,0,1.91333,1.988075782,0.001257014,0.013889078,0.024414863,0.036584473,0,1.49263916,1.568784589,2.77E-09,3.06E-08,5.37E-08,8.05E-08,0,3.28E-06,3.45E-06,0.174309399,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552300,8129,0.020639805,0.122774634,0.068117498,0.086899656,0.606741999,0,0.905173592,0.02081547,0.113986735,0.08919278,0.098263943,0.458183287,0,0.780442215,1.62E-07,8.89E-07,6.96E-07,7.66E-07,3.57E-06,0,6.09E-06,0,0,0,0,0,0,0,0,0,0.02601474,0,0,0,0,BENZENE
TX,Harris,48201,48201552300,8129,0.0075493,5.08E-05,0.00909724,0.010980803,0.025066736,0,0.052744909,0.00972178,4.14E-05,0.017387913,0.01678416,0.01843766,0,0.062372886,2.92E-07,1.24E-09,5.22E-07,5.04E-07,5.53E-07,0,1.87E-06,0,0,0,0,0.031186443,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552300,8129,0.000265409,0.039373568,0,0,0,0,0.039638977,0.000273422,0.025849603,0,0,0,0,0.026123025,0,0,0,0,0,0,0,0,0.008707675,0,0,0,0,0,0,0,0,0,0,0.008707675,0,CYANIDE
TX,Harris,48201,48201552300,8129,0,0,0.293111817,0.427821465,0,0,0.720933282,0,0,0.198943025,0.217743872,0,0,0.416686897,0,0,0,0,0,0,0,0.083337379,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552300,8129,0.028320146,0.554243147,0.2104494,0.16812987,0.376696883,0,1.337839445,0.028212574,0.493634212,0.274280613,0.189499874,0.335503417,0,1.321130691,0,0,0,0,0,0,0,0,0.000264226,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552400,4266,0.001516435,0.018153929,0.02247465,0.045193457,0,1.91333,2.00066847,0.00140851,0.015265308,0.025555459,0.040135643,0,1.453803932,1.536168852,3.10E-09,3.36E-08,5.62E-08,8.83E-08,0,3.20E-06,3.38E-06,0.170685428,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552400,4266,0.023591189,0.150415112,0.07511146,0.092197779,0.606741999,0,0.948057539,0.022016448,0.136320269,0.096732663,0.086699326,0.450468443,0,0.79223715,1.72E-07,1.06E-06,7.55E-07,6.76E-07,3.51E-06,0,6.18E-06,0,0,0,0,0,0,0,0,0,0.026407905,0,0,0,0,BENZENE
TX,Harris,48201,48201552400,4266,0.00825445,7.33E-05,0.010024506,0.011400358,0.025066736,0,0.054819373,0.012253155,5.88E-05,0.018512049,0.01182007,0.018078301,0,0.060722406,3.68E-07,1.76E-09,5.55E-07,3.55E-07,5.42E-07,0,1.82E-06,0,0,0,0,0.030361203,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552400,4266,0.000293395,0.046983888,0,0,0,0,0.047277283,0.000283165,0.029852566,0,0,0,0,0.030135731,0,0,0,0,0,0,0,0,0.010045244,0,0,0,0,0,0,0,0,0,0,0.010045244,0,CYANIDE
TX,Harris,48201,48201552400,4266,0,0,0.325280603,0.564811712,0,0,0.890092315,0,0,0.246591736,0.28135152,0,0,0.527943255,0,0,0,0,0,0,0,0.105588651,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552400,4266,0.031493247,0.702189708,0.232336846,0.174320618,0.376696883,0,1.517037303,0.031770029,0.596974451,0.296072186,0.161611458,0.320253078,0,1.406681201,0,0,0,0,0,0,0,0,0.000281336,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552500,7236,0.001748219,0.017247209,0.022152987,0.041852549,0,1.91333,1.996330965,0.001562791,0.014867535,0.025176992,0.039764555,0,1.508460919,1.589832792,3.44E-09,3.27E-08,5.54E-08,8.75E-08,0,3.32E-06,3.50E-06,0.176648088,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552500,7236,0.026659828,0.145940517,0.073363169,0.089820019,0.606741999,0,0.942525531,0.023810719,0.134016163,0.091369616,0.097377823,0.459883168,0,0.806457489,1.86E-07,1.05E-06,7.13E-07,7.60E-07,3.59E-06,0,6.29E-06,0,0,0,0,0,0,0,0,0,0.026881916,0,0,0,0,BENZENE
TX,Harris,48201,48201552500,7236,0.009687962,3.99E-05,0.009811731,0.011114614,0.025066736,0,0.055720971,0.010559927,3.21E-05,0.016637792,0.015279174,0.018055665,0,0.060564636,3.17E-07,9.62E-10,4.99E-07,4.58E-07,5.42E-07,0,1.82E-06,0,0,0,0,0.030282318,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552500,7236,0.000310259,0.041323923,0,0,0,0,0.041634182,0.000309651,0.027048969,0,0,0,0,0.02735862,0,0,0,0,0,0,0,0,0.00911954,0,0,0,0,0,0,0,0,0,0,0.00911954,0,CYANIDE
TX,Harris,48201,48201552500,7236,0,0,0.314254588,0.517314592,0,0,0.83156918,0,0,0.265176123,0.257875773,0,0,0.523051895,0,0,0,0,0,0,0,0.104610379,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552500,7236,0.037790489,0.649502222,0.226835668,0.170971528,0.376696883,0,1.46179679,0.035508786,0.566412534,0.279734803,0.186354509,0.328506707,0,1.39651734,0,0,0,0,0,0,0,0,0.000279303,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201552600,5546,0.001690432,0.017297546,0.025955259,0.038614886,0,1.91333,1.996888122,0.00158785,0.014757427,0.03127822,0.037739925,0,1.491919989,1.577283411,3.49E-09,3.25E-08,6.88E-08,8.30E-08,0,3.28E-06,3.47E-06,0.175253712,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201552600,5546,0.026101281,0.144595074,0.084331892,0.088034717,0.606741999,0,0.949804963,0.023979675,0.134213815,0.113559562,0.098855078,0.459229368,0,0.829837497,1.87E-07,1.05E-06,8.86E-07,7.71E-07,3.58E-06,0,6.47E-06,0,0,0,0,0,0,0,0,0,0.02766125,0,0,0,0,BENZENE
TX,Harris,48201,48201552600,5546,0.009129286,4.62E-05,0.011326925,0.011031957,0.025066736,0,0.056601134,0.013964251,3.91E-05,0.020227409,0.015961885,0.018533867,0,0.06872651,4.19E-07,1.17E-09,6.07E-07,4.79E-07,5.56E-07,0,2.06E-06,0,0,0,0,0.034363255,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201552600,5546,0.000307539,0.041793655,0,0,0,0,0.042101194,0.00031217,0.02758524,0,0,0,0,0.02789741,0,0,0,0,0,0,0,0,0.009299137,0,0,0,0,0,0,0,0,0,0,0.009299137,0,CYANIDE
TX,Harris,48201,48201552600,5546,0,0,0.359493195,0.461567242,0,0,0.821060437,0,0,0.279403848,0.232069109,0,0,0.511472957,0,0,0,0,0,0,0,0.102294591,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201552600,5546,0.033511864,0.613943375,0.260849113,0.169166905,0.376696883,0,1.454168141,0.033247277,0.54379187,0.346497038,0.187824935,0.333654065,0,1.445015184,0,0,0,0,0,0,0,0,0.000289003,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
